College,Course,Category,Allotted_Rank_2023,Allotted_Rank_2024
"S.P.B. PATEL ENGG. COLLEGE, (SAFFRONY), LINCH, MEHSANA",COMPUTER ENGINEERING,OPEN,29025,36047
"S.P.B. PATEL ENGG. COLLEGE, (SAFFRONY), LINCH, MEHSANA",INFORMATION TECHNOLOGY,OPEN,30098,36401
"S.P.B. PATEL ENGG. COLLEGE, (SAFFRONY), LINCH, MEHSANA",MECHANICAL ENGINEERING,OPEN,24375,28530
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",CHEMICAL ENGINEERING,OPEN,28306,38728
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",CIVIL ENGINEERING,OPEN,29940,36823
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",COMPUTER ENGINEERING,OPEN,21068,38869
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",COMPUTER ENGINEERING,OPEN-EWS,25048,38869
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",COMPUTER ENGINEERING,SEBC,27561,38869
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",COMPUTER ENGINEERING,ST,30217,38869
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",COMPUTER ENGINEERING - TFWS,TFWS,9094,15663
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",ELECTRICAL ENGINEERING,OPEN,30267,38790
"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",MECHANICAL ENGINEERING,OPEN,29640,38006
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",CHEMICAL ENGINEERING,OPEN,30445,38635
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",COMPUTER ENGINEERING,OPEN,20462,35042
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",COMPUTER ENGINEERING,OPEN-EWS,21953,24624
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",COMPUTER ENGINEERING,SC,23837,35042
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",COMPUTER ENGINEERING,SEBC,29510,38357
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",COMPUTER ENGINEERING - TFWS,TFWS,6620,8752
"SAL COLLEGE OF ENGINEERING , AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)",OPEN,28175,33307
"SAL COLLEGE OF ENGINEERING , AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE) -
TFW",TFWS,8793,35508
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",INFORMATION TECHNOLOGY,OPEN,25600,33820
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",INFORMATION TECHNOLOGY,OPEN-EWS,29728,33820
"SAL COLLEGE OF ENGINEERING , AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,30361,37960
"SAL COLLEGE OF ENGINEERING , AHMEDABAD","INFORMATION TECHNOLOGY -
TFWS",TFWS,6985,11206
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",COMPUTER ENGINEERING,OPEN,30056,36670
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",COMPUTER ENGINEERING - TFWS,TFWS,6394,10280
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,21930,32808
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",COMPUTER SCIENCE & ENGG,SEBC,28585,38793
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,6050,9022
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",INFORMATION TECHNOLOGY,OPEN,22145,35742
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",INFORMATION TECHNOLOGY,OPEN-EWS,25607,35742
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",INFORMATION TECHNOLOGY,SC,29680,37430
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,27702,37430
"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA,
AHMEDABAD","INFORMATION TECHNOLOGY -
TFWS",TFWS,4829,11841
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",AUTOMOBILE ENGINEERING,OPEN,30156,35637
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",CIVIL ENGINEERING,OPEN,21550,37320
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",COMPUTER ENGINEERING,OPEN,30525,38936
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",COMPUTER ENGINEERING - TFWS,TFWS,8074,10318
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,26779,26792
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,5234,9738
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",OPEN,21276,35740
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",OPEN-EWS,23814,35740
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",SEBC,29887,38323
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING) - TFWS",TFWS,8548,13109
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",ELECTRICAL ENGINEERING,OPEN,29868,38080
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,27597,38198
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,30078,37582
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",MECHANICAL ENGINEERING,OPEN,22185,38143
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",OPEN,30239,35550
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR",COMPUTER ENGINEERING,OPEN,30008,37573
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR",INFORMATION TECHNOLOGY,OPEN,29971,38847
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",CIVIL ENGINEERING,OPEN,27772,37597
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",COMPUTER ENGINEERING,OPEN,13924,38674
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",COMPUTER ENGINEERING,OPEN-EWS,18183,24163
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",COMPUTER ENGINEERING,SC,29872,38674
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",COMPUTER ENGINEERING,SEBC,29018,30082
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",COMPUTER ENGINEERING - TFWS,TFWS,5873,38674
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",COMPUTER SCIENCE & ENGG,OPEN,14917,37814
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",COMPUTER SCIENCE & ENGG,SC,24502,37814
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",COMPUTER SCIENCE & ENGG,SEBC,23701,33524
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",COMPUTER SCIENCE & ENGG,ST,17211,33524
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",ELECTRICAL ENGINEERING,OPEN,28666,36267
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",INFORMATION TECHNOLOGY,OPEN,19137,25252
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",INFORMATION TECHNOLOGY,OPEN-EWS,21343,25252
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",INFORMATION TECHNOLOGY,SC,24122,37155
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND",INFORMATION TECHNOLOGY,SEBC,29359,37155
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL
ANAND","INFORMATION TECHNOLOGY -
TFWS",TFWS,9779,11634
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",AERONAUTICAL ENGINEERING,OPEN,20056,19628
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",AERONAUTICAL ENGINEERING,OPEN-EWS,29558,19628
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",AERONAUTICAL ENGINEERING,SC,22817,19628
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",AERONAUTICAL ENGINEERING,SEBC,27139,32312
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD","AERONAUTICAL ENGINEERING -
TFWS",TFWS,3322,2872
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",CIVIL ENGINEERING,OPEN,30170,38183
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,ESM,14845,16692
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,OPEN,5183,25028
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,OPEN-EWS,6310,25028
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,SC,12803,25028
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,SEBC,11154,12622
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,ST,26364,35905
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING - TFWS,TFWS,2677,4091
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER SCIENCE & DESIGN,ESM,16235,12084
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER SCIENCE & DESIGN,OPEN,9589,27181
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER SCIENCE & DESIGN,OPEN-EWS,10861,27181
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER SCIENCE & DESIGN,SC,26124,27181
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER SCIENCE & DESIGN,SEBC,18865,20590
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD","COMPUTER SCIENCE & DESIGN -
TFW",TFWS,5257,7894
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",ELECTRICAL ENGINEERING,OPEN,25931,38047
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,30489,14083
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",INFORMATION TECHNOLOGY,ESM,14349,25990
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",INFORMATION TECHNOLOGY,OPEN,7308,28310
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",INFORMATION TECHNOLOGY,OPEN-EWS,7953,28310
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",INFORMATION TECHNOLOGY,SC,22125,28310
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",INFORMATION TECHNOLOGY,SEBC,13501,17514
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD","INFORMATION TECHNOLOGY -
TFWS",TFWS,3868,5838
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",MECHANICAL ENGINEERING,OPEN,30475,38905
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",ESM,23114,7865
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",OPEN,7397,24676
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",OPEN-EWS,8011,24676
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",SC,28573,24676
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",SEBC,13716,15000
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE - TFWS",TFWS,2738,3812
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",CHEMICAL ENGINEERING,OPEN,30334,30351
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",CIVIL ENGINEERING,OPEN,29002,38930
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,ESM,9988,17429
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,OPEN,3213,36395
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,OPEN-EWS,3590,5301
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,SC,15310,31201
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,SEBC,6469,10220
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,ST,29264,36395
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING - TFWS,TFWS,1310,1686
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ELECTRICAL ENGINEERING,OPEN,30505,37439
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,20375,13888
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,28218,23206
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ELECTRONICS & COMMUNICATION ENGG. - TFWS,TFWS,5307,5786
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INFORMATION TECHNOLOGY,ESM,28997,7500
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INFORMATION TECHNOLOGY,OPEN,4954,37148
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INFORMATION TECHNOLOGY,OPEN-EWS,5324,37148
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INFORMATION TECHNOLOGY,SC,20427,37148
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INFORMATION TECHNOLOGY,SEBC,9580,13063
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INFORMATION TECHNOLOGY,ST,19169,37148
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT","INFORMATION TECHNOLOGY -
TFWS",TFWS,1667,2803
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT","INSTRUMENTATION & CONTROL
ENGG.",OPEN,30068,33205
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",MECHANICAL ENGINEERING,OPEN,30200,35596
"SCHOOL OF ENGINEERING, INDRASHIL UNIVERSITY, KADI",COMPUTER SCIENCE & ENGG,OPEN,30318,38173
"SCHOOL OF ENGINEERING, INDRASHIL UNIVERSITY, KADI",INFORMATION TECHNOLOGY,OPEN,24389,37815
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",CHEMICAL ENGINEERING,OPEN,30182,30446
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",COMPUTER SCIENCE & ENGG,OPEN,22778,38397
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",COMPUTER SCIENCE & ENGG,OPEN-EWS,30509,38397
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",COMPUTER SCIENCE & ENGG,SC,26457,38397
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",COMPUTER SCIENCE & ENGG,SEBC,29869,35559
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",COMPUTER SCIENCE & ENGG,ST,26506,27679
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,7686,9457
"SHANKERSINH VAGHELA BAPU INSTITUTE OF TECH., UNAVA,
GANDHINAGAR",CIVIL ENGINEERING,OPEN,25261,26216
"SHANKERSINH VAGHELA BAPU INSTITUTE OF TECH., UNAVA,
GANDHINAGAR",COMPUTER ENGINEERING,OPEN,29332,38753
"SHANKERSINH VAGHELA BAPU INSTITUTE OF TECH., UNAVA,
GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN,29529,37954
"SHREE DHANVANTARY COLLEGE OF ENGINEERING & TECHNOLOGY, KIM","CHEMICAL ENGINEERING (GREEN
TECHNOLOGY AND SUSTAINABILITY ENGINEERING)",OPEN,27137,37938
"SHREE DHANVANTARY COLLEGE OF ENGINEERING & TECHNOLOGY, KIM","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",OPEN,25466,37866
"SHREE DHANVANTARY COLLEGE OF ENGINEERING & TECHNOLOGY, KIM","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",OPEN-EWS,28020,37866
"SHREE DHANVANTARY COLLEGE OF ENGINEERING & TECHNOLOGY, KIM","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",SEBC,29774,30918
"SHREE DHANVANTARY COLLEGE OF ENGINEERING & TECHNOLOGY, KIM","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",ST,29924,24078
"SHREE DHANVANTARY COLLEGE OF ENGINEERING & TECHNOLOGY, KIM","COMPUTER SCIENCE &
ENGINEERING (INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN
TECHNOLOGY)",OPEN,30376,31463.5
"SHREE PANDIT NATHULALJI VYAS TECHNICAL CAMPUS,
SURENDRANAGAR",COMPUTER ENGINEERING,OPEN,27504,38345
"SHREE PANDIT NATHULALJI VYAS TECHNICAL CAMPUS,
SURENDRANAGAR",INFORMATION TECHNOLOGY,OPEN,26222,34940
"SHREE PAREKH ENGINEEIRNG COLLEGE, MAHUVA",COMPUTER ENGINEERING,OPEN,28745,27647
"SHREE SWAMINARAYAN INSTITUTE OF TECHNOLOGY,
BHAT, GANDHINAGAR",CIVIL ENGINEERING,OPEN,29596,38271
"SHREE SWAMINARAYAN INSTITUTE OF TECHNOLOGY,
BHAT, GANDHINAGAR",COMPUTER ENGINEERING,OPEN,29912,38271
"SHREE SWAMINARAYAN INSTITUTE OF TECHNOLOGY,
BHAT, GANDHINAGAR",COMPUTER SCIENCE & ENGG,OPEN,30519,33793
"SHREE SWAMINARAYAN INSTITUTE OF TECHNOLOGY,
BHAT, GANDHINAGAR","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,5033,5134
"SHREE SWAMINARAYAN INSTITUTE OF TECHNOLOGY,
BHAT, GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN,29817,38940
"SHRI LABHUBHAI TRIVEDI INSTITUTE OF ENGINEERING AND
TECHNOLOGY, RAJKOT",COMPUTER SCIENCE & ENGG,OPEN,29902,37520
"SHRI LABHUBHAI TRIVEDI INSTITUTE OF ENGINEERING AND
TECHNOLOGY, RAJKOT","COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)",OPEN,30116,34112
"SHRI SADVIDHYA MANDAL INSTITUTE OF TECH., BHARUCH",CHEMICAL ENGINEERING,OPEN,29917,38622
"SHRI SADVIDHYA MANDAL INSTITUTE OF TECH., BHARUCH",COMPUTER SCIENCE & ENGG,OPEN,30528,38235
"SHRI SADVIDHYA MANDAL INSTITUTE OF TECH., BHARUCH",INFORMATION TECHNOLOGY,OPEN,30124,37060
"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",COMPUTER ENGINEERING,OPEN,8723,27214
"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",COMPUTER ENGINEERING,OPEN-EWS,9918,27214
"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",COMPUTER ENGINEERING,SEBC,21211,37903
"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",COMPUTER ENGINEERING - TFWS,TFWS,4239,6759
"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,30498,37821
"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",INFORMATION TECHNOLOGY,OPEN,11703,24274
"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",INFORMATION TECHNOLOGY,OPEN-EWS,12037,24274
"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",INFORMATION TECHNOLOGY,SC,25243,37220
"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",INFORMATION TECHNOLOGY,SEBC,27895,37220
"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT","INFORMATION TECHNOLOGY -
TFWS",TFWS,5924,8187
"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",MECHANICAL ENGINEERING,OPEN,17410,38061
"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY,
VATATIA,BHARUCH",CHEMICAL ENGINEERING,OPEN,30213,37182
"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY,
VATATIA,BHARUCH",CHEMICAL ENGINEERING - TFWS,TFWS,10523,17840
"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY,
VATATIA,BHARUCH",CHEMICAL TECHNOLOGY,OPEN,10803,31992
"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY,
VATATIA,BHARUCH",COMPUTER ENGINEERING,OPEN,29136,36888
"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY,
VATATIA,BHARUCH","ENVIRONMENTAL SCIENCE &
TECHNOLOGY",OPEN,29197,25671
"SIGMA INSTITUTE OF ENGG., BAKROL",CHEMICAL ENGINEERING,OPEN,26220,31260
"SIGMA INSTITUTE OF ENGG., BAKROL",COMPUTER ENGINEERING,OPEN,30518,37618
"SIGMA INSTITUTE OF ENGG., BAKROL",COMPUTER ENGINEERING - TFWS,TFWS,11567,15146
"SIGMA INSTITUTE OF ENGG., BAKROL",INFORMATION TECHNOLOGY,OPEN,30389,36941
"SIGMA INSTITUTE OF ENGG., BAKROL",MECHANICAL ENGINEERING,OPEN,30221,37977
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",AERONAUTICAL ENGINEERING,OPEN,30322,38366
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",BIO-TECHNOLOGY,OPEN,19498,29331
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",BIO-TECHNOLOGY,OPEN-EWS,26664,27043
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",BIO-TECHNOLOGY,SC,26111,27043
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",BIO-TECHNOLOGY,SEBC,22085,29331
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",BIO-TECHNOLOGY - TFWS,TFWS,7628,10813
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",CIVIL ENGINEERING,OPEN,29060,38477
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",COMPUTER ENGINEERING,OPEN,30504,38912
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD","COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING)",OPEN,26047,38685
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD","COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING)",OPEN-EWS,26445,38685
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD","COMPUTER ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",SEBC,27615,38685
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",COMPUTER SCIENCE & ENGG,ESM,27713,38779
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,23231,38779
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN-EWS,25954,38779
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",COMPUTER SCIENCE & ENGG,SC,29926,38779
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",COMPUTER SCIENCE & ENGG,SEBC,28517,38779
"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT),
AHMEDABAD",COMPUTER SCIENCE & ENGG,ST,26474,38779
